Date,Close,High,Low,Open,Volume,Returns,MA7,MA30,MA50,MA200,Volatility
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,0.019066033632592516,46868.01618303572,47869.03333333333,45418.29421875,45918.7219921875,0.03266959361379874
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,-0.023884438158555232,45772.236049107145,47797.904296875,45610.551953125,45908.06810546875,0.032849723163180675
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,0.0473592610325122,45812.43080357143,47799.420572916664,45805.65109375,45911.8317578125,0.03401591232322874
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,0.023015462091804384,46110.28180803572,47871.816015625,45981.03921875,45921.77123046875,0.03397332096414928
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,-0.008157286726135138,46309.13002232143,47974.749348958336,46136.78828125,45934.9991796875,0.03354295243903281
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,-0.010795386730801604,46649.64564732143,48056.96041666667,46281.970234375,45923.18056640625,0.033634595871457645
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,0.021385589090024082,47089.20368303572,48108.986588541666,46402.8265625,45922.67744140625,0.03296817387912275
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,-0.021089044077959085,47260.19642857143,48039.68802083333,46515.50703125,45906.28732421875,0.03155166029392226
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,-0.09344895316951951,46957.443080357145,47837.631640625,46572.88515625,45877.70048828125,0.03578066276255035
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,-0.050185206746199196,46043.326450892855,47550.032421875,46602.719765625,45836.53234375,0.03668004197482623
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,0.07079311406361999,45385.92075892857,47350.977734375,46711.1503125,45809.84296875,0.03922497610222303
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,0.0303064775724482,44973.31194196428,47257.277083333334,46814.1021875,45778.285,0.039163787257075554
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,-0.04578111561282838,44340.7734375,47053.242447916666,46853.50609375,45731.2511328125,0.039623052017323225
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,-0.002874812528084303,43546.23493303572,46912.38828125,46851.50796875,45670.713515625,0.038982772811770684
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,0.011516492054097771,42967.423549107145,46717.383984375,46824.562734375,45606.71345703125,0.03804363845605812
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,-0.02251426719942695,42880.556361607145,46495.16158854167,46793.315,45528.86650390625,0.03820141061982101
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,-0.02844007873591181,42929.251674107145,46235.318619791666,46686.6978125,45447.37876953125,0.03845278281893382
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,0.012911568502261384,42642.088169642855,46052.29791666667,46606.284453125,45348.98515625,0.03812037265197072
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,0.05356827518164842,42484.34486607143,45939.771484375,46570.229609375,45271.428046875,0.03950855930345795
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,0.09878873042688929,43238.22935267857,45915.435286458334,46644.00265625,45232.4767578125,0.04308708342575788
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,-0.008426411013467638,43951.78571428572,45861.560807291666,46642.366015625,45187.0096875,0.04307824959851328
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,0.010237887379882071,44664.84486607143,45800.71341145833,46664.426171875,45133.65498046875,0.04303929009454317
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,0.018940873580984396,45647.29799107143,45772.98932291667,46705.744140625,45089.9248828125,0.043181547170600826
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,0.048905889117254686,47144.47935267857,45765.03606770833,46815.950703125,45055.76568359375,0.04360504330704388
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,0.0746704982911468,49115.49162946428,45855.966536458334,47029.2725,45041.00470703125,0.045571720962801904
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,-0.02809653406297008,50546.21875,46089.12838541667,47209.3684375,45022.41751953125,0.04072892395250278
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,0.0030082765538104184,51382.0625,46351.676953125,47354.373828125,45019.61103515625,0.04054266803376536
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,0.01853649985027972,52418.73883928572,46637.5703125,47466.954765625,45020.757421875,0.04060665541773382
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,-0.003577422040362044,53357.54241071428,46967.15924479167,47584.276484375,45030.743984375,0.03998847759440432
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,0.04953684064585273,54553.52622767857,47376.60364583333,47747.53921875,45059.64712890625,0.04072035507287779
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,-0.025114999851183484,55200.1328125,47709.196614583336,47877.437421875,45064.165859375,0.04113468342648135
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,0.02426861834211813,55491.51116071428,48123.79739583333,48071.33703125,45071.3037890625,0.040811277018215485
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,-0.001386283921372633,55993.73102678572,48464.76510416667,48238.55171875,45078.15767578125,0.040196091024825416
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,0.07453440740995654,57083.174107142855,48912.01848958333,48531.586328125,45097.37642578125,0.04195066868122057
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,-0.01139348166745524,57929.45368303572,49348.979166666664,48768.2565625,45107.2488671875,0.0420006191577066
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,0.01086243756414218,58898.31640625,49825.182421875,49021.280859375,45120.42279296875,0.041835159697213964
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,0.007675599893030238,59547.071986607145,50283.43958333333,49285.20578125,45135.074140625,0.04177774050778833
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,0.036047967727284025,60721.49107142857,50850.165364583336,49629.3459375,45159.4625390625,0.04165034210817581
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,0.026934175102288238,61948.88225446428,51621.79986979167,50005.86890625,45201.407265625,0.03673669459460637
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,-0.057319313661295834,62647.26060267857,52339.01640625,50273.131796875,45218.6653515625,0.037194389564178684
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,-0.024399647264276236,62518.44866071428,52909.60833333333,50500.42265625,45226.83728515625,0.03631204962096855
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,0.011555863919028075,62590.08258928572,53459.558984375,50727.7875,45242.84357421875,0.03614226807452166
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,-0.007537937512081094,62501.11383928572,54062.59518229167,50947.51171875,45267.25306640625,0.034712788396632506
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,0.0346128236844363,62645.93470982143,54740.03619791667,51173.24,45290.832421875,0.03481926164022318
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,-0.04244985266320056,62089.049107142855,55311.87799479167,51327.84515625,45301.4263671875,0.03629499774190906
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,-0.03116779376295975,61016.12779017857,55853.433203125,51561.2703125,45294.87212890625,0.03661038485048815
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,0.03658793903693369,60789.265625,56506.35299479167,51851.885234375,45296.95798828125,0.03608273378380805
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,0.02648913766352501,61008.65122767857,57195.13971354167,52168.61609375,45308.630546875,0.03615744139101693
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,-0.005449845794435637,61079.396205357145,57798.404296875,52508.71453125,45300.557421875,0.03553980377254258
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,-0.009208042570786446,61134.842075892855,58238.471484375,52831.06453125,45291.60373046875,0.0317317804437015
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,-0.005129747739996526,60844.068080357145,58681.56875,53129.887265625,45280.055703125,0.031676458474931925
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,0.03642353446805324,61253.01227678572,59182.450390625,53495.153828125,45288.32376953125,0.03207835794831738
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,-0.004054563588107407,61894.10658482143,59644.355208333334,53812.704921875,45299.75490234375,0.03212164318096364
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,-0.024103783966732184,62012.69140625,59975.60247395833,54078.222578125,45325.93513671875,0.0317427547437057
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,-0.005313959884109654,61855.22154017857,60167.743359375,54345.06890625,45352.9421875,0.02905413496130644
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,0.006573419146120196,61803.599888392855,60425.1265625,54630.268125,45378.21443359375,0.028428041520610563
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,0.029247220896912562,62090.46149553572,60737.097916666666,54931.240625,45425.31892578125,0.02877042885377809
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,0.06695154718111462,63027.95033482143,61157.051432291664,55337.3728125,45504.34169921875,0.03079918344426672
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,-0.008806096371717143,63563.01116071428,61563.72643229167,55819.933359375,45583.732578125,0.03087788453277939
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,-0.029513867421399387,63852.32310267857,61814.074479166666,56305.964453125,45658.45439453125,0.030509611319631168
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,-0.0006965054346836919,64351.99888392857,62111.037890625,56733.473515625,45738.1829296875,0.030012658752655245
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,-0.01222509636324598,64784.89397321428,62336.19934895833,57118.690390625,45788.8538671875,0.02995940946310702
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,0.0048878705639170406,65205.18638392857,62574.466145833336,57551.2859375,45836.03591796875,0.029941361606194598
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,0.015469517787564335,65510.87946428572,62703.5625,58006.290859375,45889.2466015625,0.02696103403978714
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,-0.02915932332393234,64938.17131696428,62792.41888020833,58413.2775,45939.26041015625,0.02746452238663828
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,-0.05344145330150951,63965.23102678572,62746.006510416664,58771.7878125,45951.31576171875,0.02918752078877774
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,0.003436857419438999,63304.19977678572,62690.737630208336,59158.4571875,45964.01556640625,0.029157571412518967
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,-0.05674983989800575,62160.224888392855,62446.742447916666,59466.01265625,45965.570859375,0.030055976023275668
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,0.020677857806173483,61297.88727678572,62184.300520833334,59752.586328125,45970.16728515625,0.029857967127564375
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,0.027144333086984274,60616.12555803572,62100.53463541667,59984.19140625,46001.98556640625,0.028592153814278036
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,-0.01619370466132397,59653.78794642857,62035.14166666667,60204.571171875,46008.51791015625,0.02839896259529289
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,-0.041565940596482776,58615.41908482143,61864.997395833336,60366.357890625,46007.98177734375,0.0292514531003256
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,0.022735855747423095,58245.10881696428,61752.938671875,60535.481328125,46009.04513671875,0.02959101240728222
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,-0.02238438701660228,57661.16796875,61527.625390625,60630.79359375,45996.42837890625,0.029018886080147088
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,0.017666069374003168,57708.674107142855,61424.654947916664,60669.058203125,45991.6401953125,0.028293503530741622
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,-0.06468677053655503,57058.700892857145,61260.90091145833,60664.333828125,45980.1900390625,0.03011432803113742
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,0.02324655494514305,56361.255580357145,61067.332291666666,60681.2784375,45970.74255859375,0.029611819539157702
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,0.044392510044424904,56149.53850446428,60901.34869791667,60726.883125,46011.23216796875,0.03039509184050409
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,0.009748898117819094,56366.29241071428,60765.273177083334,60787.582890625,46051.68404296875,0.03046783593076295
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,-0.013858989986877734,56285.771205357145,60621.48880208333,60777.995625,46087.30849609375,0.030518510608352773
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,0.003936508510805847,56421.400111607145,60495.66953125,60801.771015625,46139.65669921875,0.030531091068794543
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,-0.013140205787574133,56307.5625,60270.71666666667,60783.305390625,46189.76548828125,0.029728923868063844
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,-0.05098586481791345,56311.631138392855,59958.32330729167,60708.83984375,46240.06916015625,0.03097717394187124
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,-0.08204639683653359,55509.57756696428,59549.9390625,60460.974921875,46271.5256640625,0.033886199404142454
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,0.003417522933012007,54383.91908482143,59158.04479166667,60230.50828125,46333.3576953125,0.03393705598093311
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,0.02458589579002135,53351.927455357145,58793.21627604167,60011.0884375,46382.35712890625,0.03433390803516042
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,0.002322159783127109,52451.16462053572,58372.31953125,59784.56859375,46449.3341015625,0.03372923578322875
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,-0.00385184874717448,51490.44587053572,57803.58515625,59509.4246875,46514.174921875,0.030732739452951897
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,-0.05608726213196957,50232.48939732143,57160.26158854167,59143.010390625,46578.6826171875,0.03190255725496361
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,-0.00899511908452133,49324.640625,56568.53072916667,58843.673046875,46621.36923828125,0.031706062598745054
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,0.044857216044006165,49347.755580357145,56048.948958333334,58617.077890625,46676.1706640625,0.033225372010822304
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,0.014906619570362878,49451.96819196428,55580.362109375,58391.172265625,46730.19134765625,0.03349041596946082
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,-0.0670851717099511,48902.661830357145,54989.29388020833,58107.30515625,46771.69390625,0.035099990551703764
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,-0.00267125345649466,48318.739955357145,54360.8203125,57778.761328125,46826.26904296875,0.03480005650331324
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,0.04900151967252708,48089.01506696428,53872.11536458333,57549.419921875,46897.67232421875,0.036262480929754135
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,-0.025181582897818466,48088.05859375,53455.58802083333,57333.080703125,46957.60880859375,0.035399620485942335
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,-0.030699007215741814,47939.32142857143,52983.39244791667,57044.680859375,47001.95525390625,0.03559687038344717
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,0.013995731563123393,47580.217075892855,52646.94713541667,56737.097109375,47052.77451171875,0.03460266675413599
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,-0.0030259427628138713,47095.74274553572,52266.52838541667,56433.46078125,47098.43369140625,0.03424378087743334
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,0.003709543768351198,47116.142299107145,51839.29778645833,56144.6871875,47136.79125,0.03370861482769432
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,0.04386356169401262,47448.13950892857,51512.835677083334,55903.331328125,47197.00228515625,0.03493343413799013
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,-0.006295931447672265,47409.82366071428,51257.47643229167,55611.373515625,47262.38505859375,0.03426357317735647
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,0.04433669194360079,47855.41127232143,51031.32526041667,55367.663359375,47336.995859375,0.03506853183024406
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,0.0007414904357732066,48515.41852678572,50849.38424479167,55155.06265625,47423.30330078125,0.03489437066658864
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,-0.007719775485643066,49027.001674107145,50621.22356770833,54941.146328125,47508.08943359375,0.03468824560172902
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,0.0075284019171428795,49613.07310267857,50529.215234375,54726.78703125,47575.41140625,0.03275798322204452
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,-0.003328070621613999,50150.236049107145,50390.059895833336,54473.055625,47645.1005078125,0.03243081032245569
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,-0.06025942562091624,49957.69921875,50068.07317708333,54073.496171875,47696.37279296875,0.032880390086369164
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,-0.02404227880624954,49645.72767857143,49689.34466145833,53662.953828125,47750.83376953125,0.03291489447459347
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,0.01579112126431248,49130.525669642855,49361.76796875,53306.61171875,47791.23509765625,0.03313802415611262
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,-0.018476352917798256,48485.41852678572,48997.65520833333,52933.74140625,47821.67494140625,0.033164810798401285
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,0.029809396471367267,48093.5546875,48704.621744791664,52604.358828125,47858.07765625,0.0337891797153881
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,-0.007163274962024402,47598.65513392857,48496.1875,52261.87265625,47903.0684375,0.03266392222871625
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,-0.0187368774698079,47001.18359375,48404.76796875,51881.698203125,47945.09150390625,0.02929220696713361
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,-0.012065555013512697,46759.571986607145,48289.058854166666,51528.492265625,47995.64314453125,0.029339088919407542
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,-0.050734060615097554,46348.75669642857,48055.271484375,51196.647421875,48035.40880859375,0.03019511019543544
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,-0.009366159015892994,45774.87165178572,47803.96627604167,50852.50578125,48072.72197265625,0.030179204262550864
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,-0.03714070469186992,45096.50837053572,47505.73645833333,50544.82109375,48122.12801757813,0.030745693360797306
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,0.004235994902819673,44246.09821428572,47307.797135416666,50217.108359375,48168.269423828126,0.029296650933416504
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,0.004256970472081845,43469.8671875,47130.07369791667,49861.396484375,48209.212294921876,0.029318745450909144
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,-0.0021554853640055605,42807.459263392855,46878.698828125,49523.2121875,48245.006416015625,0.027861514886722137
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,0.021869109453241498,42355.78515625,46633.2828125,49252.143515625,48300.496796875,0.02806246645540618
2022-01-12,43949.1015625,44135.3671875,42528.98828125,42742.1796875,33499938689,0.028389418684672707,42410.08482142857,46540.33684895833,48979.7440625,48359.31091796875,0.026113115260733094
2022-01-13,42591.5703125,44278.421875,42447.04296875,43946.7421875,47691135082,-0.030888714484173407,42328.747767857145,46406.301432291664,48705.966953125,48399.020546875,0.026651288055142785
2022-01-14,43099.69921875,43346.6875,41982.6171875,42598.87109375,23577403399,0.011930269358978673,42549.00446428572,46213.06731770833,48422.46734375,48442.34736328125,0.024980489315448613
2022-01-15,43177.3984375,43724.671875,42669.03515625,43101.8984375,18371348298,0.001802778677309158,42755.212611607145,46063.46640625,48214.62,48478.89546875,0.024671457390446606
2022-01-16,43113.87890625,43436.80859375,42691.0234375,43172.0390625,17902097845,-0.0014711291913973579,42926.966517857145,45960.52421875,47980.596015625,48519.26068359375,0.024110416231775865
2022-01-17,42250.55078125,43179.390625,41680.3203125,43118.12109375,21690904261,-0.020024366790964976,42988.29352678572,45807.25,47680.637890625,48562.6528515625,0.024131183589370737
2022-01-18,42375.6328125,42534.40234375,41392.21484375,42250.07421875,22417209227,0.0029604828561313745,42936.83314732143,45662.87057291667,47372.01921875,48605.04578125,0.024157019598699002
2022-01-19,41744.328125,42478.3046875,41242.9140625,42374.0390625,23091543258,-0.014897823244158781,42621.865513392855,45491.672265625,47066.797265625,48640.4246875,0.02421880773631682
2022-01-20,40680.41796875,43413.0234375,40672.82421875,41744.02734375,20382033940,-0.02548634039729203,42348.84375,45216.46575520833,46735.8090625,48667.38787109375,0.022803012121569852
2022-01-21,36457.31640625,41060.52734375,35791.42578125,40699.60546875,43011992031,-0.10381165615712484,41399.931919642855,44810.75924479167,46335.3990625,48680.94443359375,0.028977697157851486
2022-01-22,35030.25,36688.8125,34349.25,36471.58984375,39714385405,-0.039143484680769114,40236.05357142857,44285.61627604167,45964.039140625,48684.91970703125,0.02764312190420085
2022-01-23,36276.8046875,36433.3125,34784.96875,35047.359375,26017975951,0.03558509252717301,39259.32868303572,43800.769921875,45705.561171875,48697.02708984375,0.02889700239108005
2022-01-24,36654.328125,37247.51953125,33184.05859375,36275.734375,41856658597,0.010406744495611076,38459.86830357143,43341.585546875,45451.27078125,48715.911875,0.029151118755654286
2022-01-25,36954.00390625,37444.5703125,35779.4296875,36654.8046875,26428189594,0.008175727030871549,37685.349888392855,42879.73515625,45178.698359375,48731.6918359375,0.029164894971529784
2022-01-26,36852.12109375,38825.41015625,36374.90625,36950.515625,31324598034,-0.002757016878562668,36986.463169642855,42420.125260416666,44901.7390625,48748.34984375,0.02916967522158127
2022-01-27,37138.234375,37148.32421875,35629.28125,36841.87890625,25041426629,0.007763821260712289,36480.43694196428,42071.771223958334,44634.4078125,48762.840078125,0.02774637996673504
2022-01-28,37784.33203125,37952.87890625,36211.109375,37128.4453125,22238830523,0.017397102127314046,36670.01060267857,41783.09192708333,44436.65203125,48785.9825,0.02794307790268741
2022-01-29,38138.1796875,38576.26171875,37406.47265625,37780.71484375,17194183075,0.00936493083845824,37114.00055803572,41481.760416666664,44254.54953125,48813.16327148437,0.027790800932339668
2022-01-30,37917.6015625,38266.33984375,37437.7109375,38151.91796875,14643548444,-0.005783656346668664,37348.400111607145,41202.13229166667,44025.65140625,48838.639541015626,0.027701478121949237
2022-01-31,38483.125,38647.26171875,36733.57421875,37920.28125,20734730465,0.01491453610450133,37609.65680803572,40895.34270833333,43793.3471875,48872.15151367187,0.027160995033228247
2022-02-01,38743.2734375,39115.1328125,38113.6640625,38481.765625,20288500328,0.00676006528835682,37865.26674107143,40608.61119791667,43633.463046875,48908.760185546875,0.02727246118641235
2022-02-02,36952.984375,38834.6171875,36832.73046875,38743.71484375,19155189416,-0.046209029430310355,37879.67578125,40291.7734375,43440.270078125,48935.859765625,0.02815190658223414
2022-02-03,37154.6015625,37154.6015625,36375.5390625,36944.8046875,18591534769,0.005456046132945147,37882.013950892855,40000.341015625,43205.42765625,48962.648720703124,0.028229219687395585
2022-02-04,41500.875,41527.78515625,37093.62890625,37149.265625,29412210792,0.116978066100073,38412.94866071428,39931.40338541667,43082.136640625,49016.063935546874,0.03498898127229747
2022-02-05,41441.1640625,41847.1640625,41038.09765625,41501.48046875,19652846215,-0.001438787435204647,38884.80357142857,39874.077864583334,42986.91703125,49074.233017578124,0.03495376757588505
2022-02-06,42412.43359375,42500.78515625,41244.90625,41441.12109375,16142097334,0.023437312952531153,39526.92243303572,39902.562239583334,42898.19015625,49125.74171875,0.0345270966045466
2022-02-07,43840.28515625,44401.86328125,41748.15625,42406.78125,28641855926,0.033665872045371525,40292.23102678572,39972.773697916666,42840.855546875,49183.3776171875,0.035029181968766525
2022-02-08,44118.4453125,45293.8671875,42807.8359375,43854.65234375,33079398868,0.0063448528050995545,41060.11272321428,40046.33515625,42785.61890625,49236.06208984375,0.03503541151823764
2022-02-09,44338.796875,44727.80078125,43232.96875,44096.703125,23245887300,0.004994545046617338,42115.228794642855,40130.25299479167,42693.662578125,49286.29384765625,0.0350283445065012
2022-02-10,43565.11328125,45661.171875,43402.80859375,44347.80078125,32142048537,-0.01744935921313273,43031.01618303572,40157.894921875,42592.394609375,49327.3684765625,0.03501586510171955
2022-02-11,42407.9375,43810.83203125,42114.5390625,43571.12890625,26954925781,-0.026561982607033352,43160.59654017857,40106.522786458336,42424.862578125,49352.72048828125,0.03498352390447457
2022-02-12,42244.46875,42992.55078125,41852.57421875,42412.30078125,18152390304,-0.0038546734323026133,43275.35435267857,40094.952734375,42253.308046875,49366.908125,0.034521537459451496
2022-02-13,42197.515625,42693.0546875,41950.94140625,42236.56640625,14741589015,-0.001111462077505676,43244.65178571428,40064.87994791667,42088.661171875,49377.916171875,0.03445209665821177
2022-02-14,42586.91796875,42775.77734375,41681.95703125,42157.3984375,20827783012,0.009228086961576842,43065.599330357145,40045.197265625,41924.20921875,49390.80865234375,0.0344931318561182
2022-02-15,44575.203125,44667.21875,42491.03515625,42586.46484375,22721659051,0.04668769779745485,43130.85044642857,40093.90807291667,41802.904921875,49402.50693359375,0.03552209396537523
2022-02-16,43961.859375,44578.27734375,43456.69140625,44578.27734375,19792547657,-0.013759752216496501,43077.002232142855,40150.95169270833,41730.365,49414.18525390625,0.03540809195834247
2022-02-17,40538.01171875,44132.97265625,40249.37109375,43937.0703125,26246662813,-0.07788223029977337,42644.55915178572,40089.69765625,41612.231015625,49417.00083984375,0.03828617184373628
